t,N,E,yaw,u,v,r
5.55000000000,1.55796275724,-1.54020978522e-15,-4.11193712824e-16,0.0504191160796,1.18715827107e-16,6.57909940525e-16
5.60000000000,1.56036784002,-1.53696104579e-15,-2.41781903140e-16,0.0481016557000,7.66048984335e-17,3.38823619367e-15
5.65000000000,1.56314857090,-1.53513405049e-15,-2.96059473233e-16,0.0556146174958,5.30051404010e-17,-1.08555140186e-15
5.70000000000,1.56554600485,-1.53334692702e-15,4.87627367679e-16,0.0479486789826,1.23613811764e-17,1.56737368182e-14
5.75000000000,1.56807673156,-1.53323266061e-15,8.67031314469e-16,0.0506145342486,-4.15990579622e-17,7.58807893581e-15
5.80000000000,1.57082978387,-1.53615669913e-15,6.66133814775e-16,0.0550610461821,-9.51587951336e-17,-4.01794999389e-15
5.85000000000,1.57295579029,-1.53966451083e-15,7.16408064947e-16,0.0425201283681,-1.00617996858e-16,1.00548500344e-15
5.90000000000,1.57508316970,-1.54393145178e-15,1.13797860024e-15,0.0425475883906,-1.33757064092e-16,8.43141070587e-15
5.95000000000,1.57724862072,-1.54949284990e-15,1.53017695133e-15,0.0433090203330,-1.77498427047e-16,7.84396702182e-15
6.00000000000,1.57925324220,-1.55639910280e-15,1.33226762955e-15,0.0400924296539,-1.91538904245e-16,-3.95818643563e-15
6.05000000000,1.58090379225,-1.56361387444e-15,1.46796155478e-15,0.0330110008479,-1.92754313035e-16,2.71387850463e-15
6.10000000000,1.58220262791,-1.57009120195e-15,1.93496012863e-15,0.0259767132180,-1.79810454417e-16,9.33997147701e-15
6.15000000000,1.58332911566,-1.57627760200e-15,1.51806005408e-15,0.0225297550388,-1.57929522267e-16,-8.33800149107e-15
6.20000000000,1.58414087092,-1.58183114379e-15,1.37069842656e-15,0.0162351053047,-1.33324269069e-16,-2.94723255044e-15
6.25000000000,1.58462466026,-1.58659839146e-15,1.49213974510e-15,0.00967578674005,-1.09782579394e-16,2.42882637080e-15
6.30000000000,1.58480442787,-1.59150845582e-15,1.14130926931e-15,0.00359535225148,-1.02304695943e-16,-7.01660951564e-15
6.35000000000,1.58465239204,-1.59588685187e-15,1.23089944034e-15,-0.00304071676477,-8.38251044337e-17,1.79180342061e-15
6.40000000000,1.58414375952,-1.59971156606e-15,6.66133814775e-16,-0.0101726503262,-6.97179374217e-17,-1.12953125114e-14
