scenario_id,axis,tier,vehicle_id,controller,seeds,progress_mean_m,success_rate,energy_mean
env-05-regular-head-wave,environment,moderate,vehicle-a-otter,ppo,5,1.0677526007091807,0,2.187679489821761
env-05-regular-head-wave,environment,moderate,vehicle-b-rudder,ppo,5,2.721419726629275,0,1.673428703737666
env-05-regular-head-wave,environment,moderate,vehicle-c-azimuth,ppo,5,0.02022708426297104,0,2.1503659089205014
env-06-combined-wind-current-wave,environment,moderate,vehicle-a-otter,ppo,5,1.07880440226422,0,2.1880247863220026
env-06-combined-wind-current-wave,environment,moderate,vehicle-b-rudder,ppo,5,2.1066695312587163,0,1.3846032164556439
env-06-combined-wind-current-wave,environment,moderate,vehicle-c-azimuth,ppo,5,0.015644831637648515,0,2.150351773322579
sen-01-clear,sensing,simple,vehicle-a-otter,ppo,5,0.00004817744310825489,0,0.021500060411616503
sen-01-clear,sensing,simple,vehicle-b-rudder,ppo,5,0.0000072254022187578926,0,0.02150001187201009
sen-01-clear,sensing,simple,vehicle-c-azimuth,ppo,5,-0.000019788213230675922,0,0.021500022582782705
sen-02-dense-fog,sensing,simple,vehicle-a-otter,ppo,5,0.00004817744310825489,0,0.021500060411616503
sen-02-dense-fog,sensing,simple,vehicle-b-rudder,ppo,5,0.0000072254022187578926,0,0.02150001187201009
sen-02-dense-fog,sensing,simple,vehicle-c-azimuth,ppo,5,-0.000019788213230675922,0,0.021500022582782705
sen-03-heavy-rain,sensing,moderate,vehicle-a-otter,ppo,5,0.04578133387166439,0,0.4735030255336251
sen-03-heavy-rain,sensing,moderate,vehicle-b-rudder,ppo,5,0.5104957592091899,0,0.6266837559820477
sen-03-heavy-rain,sensing,moderate,vehicle-c-azimuth,ppo,5,-0.0029812879491588617,0,2.15029779295014
sen-04-low-light,sensing,moderate,vehicle-a-otter,ppo,5,1.07880440226422,0,2.1880247863220026
sen-04-low-light,sensing,moderate,vehicle-b-rudder,ppo,5,2.1066695312587163,0,1.3846032164556439
sen-04-low-light,sensing,moderate,vehicle-c-azimuth,ppo,5,0.015644831637648515,0,2.150351773322579
sen-05-gps-denial,sensing,moderate,vehicle-a-otter,ppo,5,1.07880440226422,0,2.1880247863220026
sen-05-gps-denial,sensing,moderate,vehicle-b-rudder,ppo,5,2.1066695312587163,0,1.3846032164556439
sen-05-gps-denial,sensing,moderate,vehicle-c-azimuth,ppo,5,0.015644831637648515,0,2.150351773322579
sen-06-sensor-failure,sensing,complex,vehicle-a-otter,ppo,5,1.0665005225397328,0,2.1878571158753415
sen-06-sensor-failure,sensing,complex,vehicle-b-rudder,ppo,5,3.395083062713515,1,2.014503304156359
sen-06-sensor-failure,sensing,complex,vehicle-c-azimuth,ppo,5,0.024211007736055556,0,2.1503784683599716
res-01-limited-battery,resources,simple,vehicle-a-otter,ppo,5,0.00007994014954904038,1,0.021500065875543248
res-01-limited-battery,resources,simple,vehicle-b-rudder,ppo,5,-0.000010640780583326404,0,0.021500012392347778
res-01-limited-battery,resources,simple,vehicle-c-azimuth,ppo,5,-0.000024930935182521097,0,0.021500023743591043
res-02-high-sensor-power,resources,simple,vehicle-a-otter,ppo,5,0.000057685804351059744,0,0.021500063843630915
res-02-high-sensor-power,resources,simple,vehicle-b-rudder,ppo,5,-0.000008464580909528507,0,0.021500012038385787
res-02-high-sensor-power,resources,simple,vehicle-c-azimuth,ppo,5,-0.000021791294592787835,0,0.021500022991298752
res-03-switching-penalty,resources,moderate,vehicle-a-otter,ppo,5,0.00002766002334242401,0,0.021500051044169678
res-03-switching-penalty,resources,moderate,vehicle-b-rudder,ppo,5,0.13628412504045828,0,0.3926330322156059
res-03-switching-penalty,resources,moderate,vehicle-c-azimuth,ppo,5,-0.011313395047139796,0,2.1502755084907945
res-04-bandwidth-budget,resources,moderate,vehicle-a-otter,ppo,5,0.00002766002334242401,0,0.021500051044169678
res-04-bandwidth-budget,resources,moderate,vehicle-b-rudder,ppo,5,0.13628412504045828,0,0.3926330322156059
res-04-bandwidth-budget,resources,moderate,vehicle-c-azimuth,ppo,5,-0.011313395047139796,0,2.1502755084907945
res-05-compute-budget,resources,moderate,vehicle-a-otter,ppo,5,0.7372331598983832,0,1.7427345639664082
res-05-compute-budget,resources,moderate,vehicle-b-rudder,ppo,5,1.5081138510104446,0,1.107201362923571
res-05-compute-budget,resources,moderate,vehicle-c-azimuth,ppo,5,0.010345064026303419,0,2.15033584143826
res-06-mixed-energy-tradeoff,resources,moderate,vehicle-a-otter,ppo,5,1.0677526007091807,0,2.187679489821761
res-06-mixed-energy-tradeoff,resources,moderate,vehicle-b-rudder,ppo,5,2.721419726629275,0,1.673428703737666
res-06-mixed-energy-tradeoff,resources,moderate,vehicle-c-azimuth,ppo,5,0.02022708426297104,0,2.1503659089205014
geo-01-open-coastal,geography,simple,vehicle-a-otter,ppo,5,0.000057685804351059744,0,0.021500063843630915
geo-01-open-coastal,geography,simple,vehicle-b-rudder,ppo,5,-0.000008464580909528507,0,0.021500012038385787
geo-01-open-coastal,geography,simple,vehicle-c-azimuth,ppo,5,-0.000021791294592787835,0,0.021500022991298752
geo-02-structured-harbor,geography,moderate,vehicle-a-otter,ppo,5,0.04578133387166439,0,0.4735030255336251
geo-02-structured-harbor,geography,moderate,vehicle-b-rudder,ppo,5,0.5104957592091899,0,0.6266837559820477
geo-02-structured-harbor,geography,moderate,vehicle-c-azimuth,ppo,5,-0.0029812879491588617,0,2.15029779295014
geo-03-narrow-channel,geography,moderate,vehicle-a-otter,ppo,5,0.38771535351594855,0,1.2138974734988996
geo-03-narrow-channel,geography,moderate,vehicle-b-rudder,ppo,5,0.9665627046490698,0,0.851815218613259
geo-03-narrow-channel,geography,moderate,vehicle-c-azimuth,ppo,5,0.004187994959099051,0,2.1503179006387385
geo-04-shallow-hazard,geography,moderate,vehicle-a-otter,ppo,5,0.7372331598983832,0,1.7427345639664082
geo-04-shallow-hazard,geography,moderate,vehicle-b-rudder,ppo,5,1.5081138510104446,0,1.107201362923571
geo-04-shallow-hazard,geography,moderate,vehicle-c-azimuth,ppo,5,0.010345064026303419,0,2.15033584143826
geo-05-bridge-transit,geography,complex,vehicle-a-otter,ppo,5,1.065365971090099,0,2.1880171390051677
geo-05-bridge-transit,geography,complex,vehicle-b-rudder,ppo,5,3.934898330943331,1,2.3599676227818867
geo-05-bridge-transit,geography,complex,vehicle-c-azimuth,ppo,5,0.027695486128688884,0,2.150389657621762
geo-06-restricted-region,geography,complex,vehicle-a-otter,ppo,5,1.065365971090099,0,2.1880171390051677
geo-06-restricted-region,geography,complex,vehicle-b-rudder,ppo,5,3.934898330943331,1,2.3599676227818867
geo-06-restricted-region,geography,complex,vehicle-c-azimuth,ppo,5,0.027695486128688884,0,2.150389657621762
mis-01-waypoint-navigation,mission-integration,simple,vehicle-a-otter,ppo,5,0.00004817744310825489,0,0.021500060411616503
mis-01-waypoint-navigation,mission-integration,simple,vehicle-b-rudder,ppo,5,0.0000072254022187578926,0,0.02150001187201009
mis-01-waypoint-navigation,mission-integration,simple,vehicle-c-azimuth,ppo,5,-0.000019788213230675922,0,0.021500022582782705
mis-02-obstacle-avoidance,mission-integration,simple,vehicle-a-otter,ppo,5,0.00004817744310825489,0,0.021500060411616503
mis-02-obstacle-avoidance,mission-integration,simple,vehicle-b-rudder,ppo,5,0.0000072254022187578926,0,0.02150001187201009
mis-02-obstacle-avoidance,mission-integration,simple,vehicle-c-azimuth,ppo,5,-0.000019788213230675922,0,0.021500022582782705
mis-03-station-keeping,mission-integration,moderate,vehicle-a-otter,ppo,5,0.04578133387166439,0,0.4735030255336251
mis-03-station-keeping,mission-integration,moderate,vehicle-b-rudder,ppo,5,0.5104957592091899,0,0.6266837559820477
mis-03-station-keeping,mission-integration,moderate,vehicle-c-azimuth,ppo,5,-0.0029812879491588617,0,2.15029779295014
mis-04-channel-traversal,mission-integration,moderate,vehicle-a-otter,ppo,5,1.07880440226422,0,2.1880247863220026
mis-04-channel-traversal,mission-integration,moderate,vehicle-b-rudder,ppo,5,2.1066695312587163,0,1.3846032164556439
mis-04-channel-traversal,mission-integration,moderate,vehicle-c-azimuth,ppo,5,0.015644831637648515,0,2.150351773322579
mis-05-changing-weather,mission-integration,moderate,vehicle-a-otter,ppo,5,1.07880440226422,0,2.1880247863220026
mis-05-changing-weather,mission-integration,moderate,vehicle-b-rudder,ppo,5,2.1066695312587163,0,1.3846032164556439
mis-05-changing-weather,mission-integration,moderate,vehicle-c-azimuth,ppo,5,0.015644831637648515,0,2.150351773322579
mis-06-grounded-depth-hazard,mission-integration,complex,vehicle-a-otter,ppo,5,1.0665005225397328,0,2.1878571158753415
mis-06-grounded-depth-hazard,mission-integration,complex,vehicle-b-rudder,ppo,5,3.395083062713515,1,2.014503304156359
mis-06-grounded-depth-hazard,mission-integration,complex,vehicle-c-azimuth,ppo,5,0.024211007736055556,0,2.1503784683599716
